t_archivo,c_zero_cr,c_spectral_centroid,c_spectral_bw,c_spectral_rf,c_croma,c_norm_main_signal,c_norm_amplitude_db,c_mfcc_1,c_mfcc_2,c_mfcc_3,c_mfcc_4,c_mfcc_5,c_mfcc_6,c_mfcc_7,c_mfcc_8,c_mfcc_9,c_mfcc_10,c_mfcc_11,c_mfcc_12,c_mfcc_13,c_mfcc_14,c_mfcc_15,c_mfcc_16,c_mfcc_17,c_mfcc_18,c_mfcc_19,c_mfcc_20,c_bpm,c_auto_c,tgt
crop_07Col.AustinVSCol.SandersAKAR.mp3,2,2479.681922,2728.372176,5189.350774,0.565927148,18903.94336,66857.21094,-154.4167786,127.3701019,-28.78361893,59.97256851,3.714921236,30.37672424,8.483805656,11.82690716,2.962136507,5.62930727,3.415400267,5.636048794,4.160522938,6.609181881,4.813771725,-0.695671976,-2.0486269,-3.442973614,4.15328455,-1.407804251,95.703125,0.418178712,mg
crop_060GO!(DimitriVegas&LikeMikeExtendedRemix)-wolfpackvs.avancada.mp3,6,3497.0973,3399.902915,7315.688212,0.588056743,36945.40234,75981.32031,-56.16585922,134.5174255,-52.23508072,40.1996727,-17.50273705,28.60290718,-6.306334496,18.72046852,1.405008793,8.914780617,2.340227604,1.35411036,6.999449253,-2.382151127,6.776210785,-4.707084179,5.693235874,-3.063455582,5.64551115,0.342654467,130.8139535,0.599664064,mg
crop_01ElephantTalk.mp3,6,1847.683571,2036.644841,3658.926124,0.412292391,9733.162109,108256.6484,-219.7485504,185.0372467,-40.87012863,33.81317139,-3.653967381,-2.245948315,6.246582985,1.214633465,5.781598091,-1.741857886,-1.271869302,0.990033746,-2.161390066,-3.042976141,-0.774237752,-1.351504922,-5.368692875,-3.664459229,1.881563187,-4.579378128,114.84375,0.50488025,mg
crop_039PERDONPORSERCOMOSOY.mp3,4,1442.693207,1789.19319,2802.815236,0.291623473,16284.00781,73006.46875,-186.960495,184.0635071,-17.65161705,29.97627068,1.510677218,0.076782495,13.31389523,-0.430267155,-0.682683825,-0.757036507,-2.512268066,0.515818119,2.570320368,-0.465407372,-2.046230316,-4.813492298,-2.671406746,-1.94449234,-2.581950188,-3.221370697,172.265625,0.697523751,mg
crop_01SymphoniNo.9AllegroConFuocco.mp3,4,1410.378813,1970.400101,2467.706015,0.32075727,6556.012695,127891.5391,-337.8255615,168.8125305,-5.041571617,5.814424992,7.731468678,4.248643398,-8.556043625,0.266897142,-6.184377193,-2.373123407,-0.454823911,1.346945524,-0.702682078,-1.584669948,1.033477902,-0.032003481,1.690340757,1.39141953,2.174221754,-0.568015099,132.5120192,0.850137386,mg
crop_Cayendo.mp3,7,4087.921875,3921.101989,8537.159628,0.496005565,26826.44922,67489.50781,-86.13048553,100.3778839,-31.85097694,50.55251312,-26.75156212,32.31234741,-13.03173828,23.98646927,-6.264616489,12.78883266,-3.022059679,7.919950485,-3.467057943,2.732164383,6.166298866,2.587986469,8.657094955,-0.591015875,5.871735573,-2.795673609,129.1992188,0.574714274,mg
crop_Madonna-LikeAVirgin(video).mp3,7,2968.991174,3214.482418,6131.583445,0.43807736,6368.047852,92292.03125,-212.2917175,137.337738,-41.00289536,49.47245789,-15.80911446,19.80627632,-5.46349287,18.50033379,-11.32447529,9.70661068,1.335758448,2.402732372,0.320980638,-1.241555572,2.634557486,-4.865988731,0.716622114,-5.748169422,2.354614973,-4.104831219,120.1853198,0.344242817,mg
crop_085MOJADO.mp3,3,3088.399121,3525.980309,6816.584357,0.477462322,9398.640625,80192.28906,-206.9574432,128.1809387,-18.91123009,45.32855988,-8.700201988,30.16139984,-12.6048317,12.4361763,-7.16674757,5.469281197,-3.830583572,5.924559116,1.132535696,-0.52492851,2.332598209,-3.091121435,-0.768578112,-2.125312567,0.816169441,-7.304338455,109.9567819,0.394485389,mg
crop_13GetawayCar.mp3,0,2917.89656,3400.901869,6569.004803,0.404356629,27092.62891,77871.32031,-110.7278061,131.7320557,-20.8769989,64.74038696,-14.7676878,34.94261932,-8.548808098,11.24289036,-3.862033844,8.857089996,0.625188172,2.705851316,-1.445714116,2.789406538,-0.167844027,-5.986847878,-0.058667008,-1.947009325,3.611983061,-3.878641844,126.0480183,0.554063098,mg
crop_MalditaVecindad-Solin.mp3,6,3184.694488,3048.546455,6402.80329,0.459607244,11132.62109,73009.00781,-139.5546417,132.9484253,-62.23796463,62.46813583,-10.84096718,28.63692284,-12.84943676,15.16639423,3.178850651,0.432124525,4.115563393,-2.689114332,3.439478159,-2.175925016,5.813464642,-4.554094791,-1.054510355,0.226633474,-1.115796924,-0.511496902,139.6748311,0.531427475,mg
crop_02.Jambi.mp3,7,2627.22027,3146.619636,5378.433003,0.604585707,27468.80859,72442.72656,-92.67990875,138.704071,-47.2325058,39.62450027,15.79389858,32.18399811,1.930244923,16.55014801,6.588316917,15.58790493,6.797350883,8.457500458,3.366270542,6.267571449,1.161616683,1.001695395,-3.691013575,-0.272410572,-0.139165029,-1.925027728,109.9567819,0.488918189,mg
crop_08TheCallofKtulu.mp3,8,3413.063371,3228.758258,6575.047347,0.535150945,11220.32813,86797.97656,-129.5532379,123.3174896,-60.92245865,63.70602798,4.022911072,33.01423645,-20.46478271,18.99659538,-8.304127693,4.29165554,-9.822764397,-0.991753459,-0.428588003,-6.309416771,-0.807022512,-5.553686142,1.612391829,-6.797034264,3.731872082,-8.906564713,139.6748311,0.76375205,mg
crop_03Hatebreeder1.mp3,19,3648.048486,3288.977798,7106.795926,0.535654426,28463.87695,78993.16406,-33.99513626,127.0405884,-65.57775116,61.37516403,-19.88886642,29.60695648,-18.99490166,25.22319794,-4.446118355,11.73472309,-3.839160681,5.723897934,3.9055655,2.269132376,3.190901518,-0.362771958,3.635792732,-4.744822025,7.179731369,-4.997079849,112.3471467,0.712568323,mg
crop_03LaConquista.mp3,10,3431.58006,3285.24547,6956.17442,0.500658691,22964.41016,77462.66406,-67.49338531,124.623848,-57.83864594,70.17198944,-8.036718369,36.22951889,-10.49157333,20.74979591,-3.95472312,9.585642815,5.156966209,5.171309948,1.356772661,-1.220984817,4.15408802,-1.819595575,5.752412319,-3.185228348,2.867507696,-4.229165554,95.703125,0.684041113,mg
crop_07CthulhuSleeps.mp3,0,2886.772468,3348.17911,6415.249547,0.64056778,21786.91406,77098.14844,-129.2907562,131.8464966,-25.70085335,46.22218704,-5.99404335,26.85623932,1.835694075,16.50687027,-2.068192959,14.18479919,-0.344066679,12.47366142,3.382020235,2.441346645,0.065936953,-0.917171061,2.785408974,1.636761785,5.935686111,-0.40287751,129.1992188,0.435054271,mg
crop_SWINGROWERS-CrazyPeople-@remix(TheBoswellSistersin1932)_22101764_soundcloud.mp3,0,3137.727675,3586.651705,7167.489265,0.486836761,23674.61523,57634.83984,-114.0076675,125.6141815,-15.58668232,41.70677185,-1.923516989,20.08544159,-15.05808449,19.23617935,-8.625722885,8.094597816,-5.818366528,5.502729416,-3.072742462,-0.052570805,-1.880564809,-2.055653095,-0.214825541,-1.990743041,3.720938206,-2.734601021,129.1992188,0.370347927,mg
crop_03ÁrabedelArrabal.mp3,19,3879.461534,4084.280733,8736.866069,0.498385996,15740.00586,47037.49609,-130.5566864,97.90605927,-21.24294472,38.76712799,-15.64742947,34.7498436,-7.07512188,26.93796539,-13.91740894,10.20332527,-7.026506901,9.865491867,-6.522236824,2.947208166,-1.011938691,-0.881209075,5.174477577,1.981212258,10.98689079,1.957203269,120.1853198,0.374726001,mg
crop_TheNights.mp3,0,3080.717862,3421.268055,6795.562565,0.423441678,20977.41797,48840.52344,-53.15644836,138.2565308,-36.10382843,39.9770813,-31.58512688,27.37161064,-18.433424,15.76541805,-9.792050362,6.320142269,-1.704423547,4.421186924,7.719933033,-1.477420926,7.498267651,-6.977252483,6.673439026,-6.536739349,5.476115227,-5.077441692,126.0480183,0.809616582,mg
crop_053SABORANADA.mp3,5,2343.25076,2757.454864,5148.063305,0.361079603,13926.13184,62282.76563,-155.3355408,156.5067444,-27.15745544,54.71823883,-23.39918709,17.66982269,-11.43711281,-3.085210562,4.952433586,-9.124520302,-0.370105445,-4.131574631,1.114125371,-5.640786171,1.223267555,-3.172110319,1.418091178,-4.510516167,-3.806845903,-2.366213322,92.28515625,0.632775207,mg
crop_Dama$Grati$-NoQuieroQueMeParen.mp3,9,4026.913346,3601.01888,8000.010064,0.438775808,26995.13672,66279.00781,-73.80054474,96.30464172,-40.91431808,74.20176697,-12.82573891,38.36865997,-18.74139214,20.7527504,-2.557744265,12.80508232,-6.164218903,2.266791105,-5.153140068,-0.032970544,2.716906786,-0.48203972,3.019116402,-6.484951019,2.255562305,-10.84625244,84.72079918,0.567401363,mg
crop_003BlahBlahBlah-ArminvanBuuren.mp3,1,3261.689393,3444.414892,7071.095543,0.498844534,25417.55664,54824.46875,-76.33102417,130.2263184,-41.32692719,41.02708817,-20.78325462,24.77673912,-9.966655731,7.508836746,-3.832654953,0.830090821,2.660568714,-3.15067625,5.411305904,-3.229450703,2.489877462,-1.996001005,2.599059105,-3.966714621,3.345052481,1.445162058,137.195122,0.45161201,mg
crop_14TheLastRemainingLight.mp3,13,3073.845141,3562.132916,6738.167922,0.384453982,25781.74414,74958.1875,-111.6248398,129.169342,-21.87129402,45.70113754,-2.93629837,28.78260803,-13.68756771,18.89850616,-9.708808899,9.096423149,-6.814292908,4.026189327,0.953197062,1.878201365,-2.584927559,-4.948236942,-0.523807704,-6.454702377,-0.197005183,-3.312064171,101.3327206,0.452936215,mg
crop_01elsonidito.mp3,4,3895.007558,3612.156925,7909.820865,0.303392261,25008.38086,76524.6875,-134.1458435,104.0077209,-23.23366165,40.66227722,-18.75536156,21.66169739,-20.02316856,13.67278671,-6.968084335,12.41598797,-2.80719018,3.650114059,-13.10672951,-4.237904072,10.31989861,6.140916824,3.264997244,-7.755948067,3.839621544,-7.163755417,156.6051136,0.489428184,mg
crop_057YOLOCOMPRENDO.mp3,2,2213.753288,3015.280979,4777.811008,0.366032988,13312.7041,58148.77734,-193.4290161,139.7516632,-10.52275181,36.77112198,-2.752317667,24.63661385,-9.008429527,10.27228355,-0.43457365,0.464162409,-10.10951233,5.586708069,-0.568986475,-2.120927811,4.78266716,-1.620895267,2.600899696,-2.276935101,0.940653384,-8.719532967,93.96306818,0.524254003,mg
crop_07MarijuanaLocos.mp3,0,2735.048275,3350.950484,5825.533875,0.480131119,12567.13965,58927.65625,-186.0056915,127.4644089,-4.790991783,43.12980652,-8.950709343,21.91041756,-4.178709984,11.59751415,-7.751491547,5.922278881,-1.537912607,7.468901634,-2.842474461,0.008187736,3.320368052,1.611941099,6.46492672,2.063083172,6.99862957,-1.222199559,90.66611842,0.52901154,mg
crop_02BurnitDown.mp3,13,3158.651277,3073.614978,6211.193391,0.445056796,28029.3125,77271.79688,-38.21024704,143.5081787,-70.20152283,51.34208679,-20.44538498,30.835989,-17.56506348,21.34088135,-7.139289856,10.86776352,0.965079188,3.712361813,2.123389721,1.697227359,2.955532789,-2.500883579,3.456815243,-7.135232449,3.201025009,-6.351881981,117.4538352,0.652204578,mg
crop_049HEROEDELEYENDA.mp3,1,2788.058873,3596.861156,6472.296755,0.444727421,18752.04102,57351.67578,-117.0405731,135.3472595,-14.58575249,44.27558517,-4.978065014,24.45316505,-16.09296989,21.81085396,-8.867237091,10.81684399,-8.730728149,6.857836246,-2.527941942,0.97212559,-0.7712273,-1.032245636,0.308016121,-2.863283634,0.937953532,-7.710898876,135.9991776,0.510595943,mg
crop_01-Testify.mp3,9,3921.633406,3815.585764,7963.861685,0.542138278,22139.30078,54434.5625,-38.19070435,114.2178802,-34.36904907,51.27264786,-20.16095161,21.22330666,-9.789844513,7.559729576,-2.053504944,7.410286903,-6.944085121,7.709650993,-3.482092619,8.754999161,-3.809669256,3.262810946,-6.016986847,4.32798624,-2.397361279,4.648978233,120.1853198,0.750022369,mg
crop_16Elguardaespaldas.mp3,5,2030.671052,2501.944417,3790.688894,0.305226356,14636.48242,98140.64063,-211.6955109,157.6134338,-27.0465126,31.44715309,4.36577034,15.07608223,-12.47094917,6.762700558,3.280658484,-8.776102066,0.626437843,7.156485558,-4.559383392,-5.312253952,-0.283659726,-1.617889643,1.312880754,2.457842827,5.110848427,-2.017931223,135.9991776,0.682676016,mg
crop_086BangMyHead-DavidGuettaft.Sia.mp3,3,3500.510774,3819.069484,7502.758235,0.376936853,41285.70703,65111.78906,-38.93686676,130.5521088,-32.3699913,40.17170334,-17.15190315,22.47144318,-13.3566494,18.45349312,-1.090999365,-5.341784954,7.159511566,0.697822273,1.984517217,3.295464277,1.202497721,-2.731713772,5.304738522,-2.305314064,3.770956278,-1.674123526,125.0,0.713057161,mg
crop_02MolotovCocktailParty.mp3,0,3664.478483,3641.1741,7686.891072,0.48356086,19950.90039,64941.61719,-80.06286621,119.3236389,-41.17769623,59.88258362,-5.208176613,31.2618351,-17.00004959,22.72292709,-7.658045292,19.84548378,-8.127037048,8.065032959,2.160651922,0.02251553,-2.978081703,-1.982986093,-0.82419461,-5.494922161,1.602525592,-9.792241096,114.84375,0.568124711,mg
crop_DLDViernes.mp3,8,2983.71652,3388.279302,6493.813545,0.394993871,24063.43164,67393.71094,-96.96775055,126.5309219,-28.47016716,47.03603363,-10.8597002,30.14330482,-12.66312218,16.02004814,-4.144221306,8.411314964,-3.224287987,7.820603848,3.078199863,5.195827484,1.717242479,-0.660388589,-0.102220081,-1.240326762,4.089332581,-3.736724377,109.9567819,0.591971958,mg
crop_MeVoy.mp3,4,2535.894867,3095.134689,5515.980197,0.432177722,14420.88477,66161.75781,-124.249939,154.6094055,-34.38652039,46.37530518,-12.89756012,30.88417816,-15.23827934,19.97294426,-5.92293787,6.994624138,-5.293439388,2.287319183,0.712707222,-0.266810536,1.793919325,-3.332801104,0.630568564,-4.709666252,2.132778883,-6.036997318,147.65625,0.665211436,mg
crop_09ALittlePieceOfHeaven.mp3,7,3158.393765,3484.013051,6879.466289,0.447327793,24333.54297,76689.79688,-65.79159546,142.3250885,-41.21971512,50.84360504,-19.6843586,34.26740265,-22.32901764,21.05367088,-11.58419609,7.279228687,-4.448449135,5.542833805,1.602049589,0.66353929,2.288621187,-3.492399931,2.366279602,-6.332148075,6.665697575,-6.611160278,143.5546875,0.678591788,mg
crop_067SINELLA-grupolosrumberitos.mp3,8,2408.329104,2833.884314,5064.394621,0.516073525,20431.45117,92186.59375,-163.706604,154.7962341,-36.90490723,60.98719025,-10.62859631,25.2507515,-0.571984351,9.824721336,10.71526146,3.410707474,4.016777039,-6.791903973,6.610234261,-3.358696699,8.269164085,-3.496250868,1.366263628,2.665803671,-5.377898216,1.401476026,98.68421053,0.492634505,mg
crop_014AMANTEALAANTIGUA.mp3,3,2239.036808,2574.662697,4563.611382,0.395271659,14725.58594,50188.57813,-144.266571,150.1073914,-31.1660881,35.20272827,-3.325078487,11.0032196,-0.95878315,4.84967041,-1.022090793,-3.043085098,-3.121721506,-0.142829329,2.941044807,0.019478163,1.76567924,1.004322886,2.536803007,-0.63603425,-1.704090834,-2.790909052,90.66611842,0.541884812,mg
crop_Deorro-FiveHours(StaticVideo)[LE7ELS].mp3,0,2609.20183,3135.140726,5654.532595,0.532546878,35039.65234,74756.57031,-110.4542618,141.4798431,-23.61001015,35.60997009,-5.613927841,25.73179054,-3.98863554,17.33815384,-0.81653446,8.582684517,1.332248926,4.576495171,1.069533229,1.303224087,2.648509502,0.000527141,3.824356556,-0.544078052,5.258402348,-1.030521154,129.1992188,0.272018766,mg
crop_04-Time.mp3,1,1912.592325,2295.827619,3823.166788,0.411827773,17453.9668,98028.9375,-164.3244629,184.7066345,-32.73691559,31.71164703,1.884497523,19.82030106,-7.800265312,6.971033573,-1.254455447,6.26625967,0.811736703,0.500872374,-0.406542599,0.463397801,-1.949632406,-4.275717735,-3.249196291,-3.141146898,-0.349110007,-6.57997942,132.5120192,0.556809793,mg
crop_Allison-Frágil.mp3,21,2577.51873,2878.987387,5612.645552,0.474127799,14090.7168,56614.05078,-114.7445221,151.9593964,-43.28460312,62.23934174,-3.94433856,25.19451904,-13.12880898,11.67983913,0.898492098,7.510583878,-2.434031487,1.142017603,8.984634399,-5.136015892,5.779026508,-2.154886007,0.598833144,-7.6692729,3.943882227,-6.702790737,139.6748311,0.682483138,mg
crop_090SexyBitch-DavidGuettaft.akon.mp3,6,2702.81657,3117.553241,5699.088715,0.544008255,41363.71094,57224.00781,-88.22907257,139.3359833,-22.13924026,60.28307343,-10.48730183,20.31871033,3.710659981,6.014204502,2.184904575,4.849653244,-1.718051553,9.132018089,1.409561753,2.156517982,9.776823997,-4.619581223,10.42669487,-4.626432896,5.444661617,-2.485114574,130.8139535,0.439066671,mg
crop_09-YoungLust.mp3,5,2594.889665,2882.659253,5000.721008,0.424954921,8443.785156,80355.13281,-217.8365479,138.6661987,-40.79030991,21.643713,6.919140816,25.41648674,-7.38006115,7.807683945,-1.946858883,0.694964349,-0.845692515,1.040190339,6.887953758,-2.622633219,1.765957832,-1.336293221,0.733341575,-0.681356907,-1.596699357,0.014311579,95.703125,0.585260789,mg
crop_2-03RadioGaGa.mp3,2,2669.471874,2863.470873,5185.924542,0.466927767,11670.76855,90783.92969,-166.4604034,146.071106,-49.06124878,36.84540558,-6.284553051,21.33459473,-7.886354923,13.04406261,-1.146158934,3.327293634,-2.599965811,5.024974823,0.170641363,-2.069502354,4.579545021,-4.907280445,2.260138273,-1.050788283,2.855704784,-1.129961848,112.3471467,0.413226997,mg
crop_03Gasoline.mp3,6,3734.533591,3802.500417,8060.686831,0.491200209,31441.40039,70724.72656,-57.85755539,115.1801987,-37.50327682,54.14529419,-9.54888916,38.56565857,-15.49330997,20.90162468,-9.495849609,15.39826488,-2.812842607,7.802989483,-2.150169611,5.261556625,-1.563021064,-0.123096965,4.318983555,0.473310232,7.074534893,-3.875891209,123.046875,0.657161775,mg
crop_03HolyBlues.mp3,0,3274.33085,3449.508347,6893.118252,0.511783779,27422.33398,72125.39844,-108.4481125,116.4874878,-41.06703568,33.70527267,-18.48469543,17.64437866,-11.47500038,19.48831558,-2.718655348,10.18191719,-4.68294096,3.41604805,-0.840389073,-0.163175955,2.633678436,-5.169527054,0.993531048,-3.227704048,3.012121201,-5.638326168,129.1992188,0.397342518,mg
crop_CartelDeSanta-CannabisSativa(Letra).mp3,1,2453.857882,2523.434873,4900.071705,0.553879082,15133.04199,72815.49219,-166.8182678,151.0622559,-49.08340073,62.50517273,2.571570873,31.3181076,-0.343000591,0.337858021,19.04360771,-8.874867439,9.006437302,-3.520352364,5.245420933,-2.862817049,-0.475255907,5.901583195,-5.736021996,3.22059989,-4.256829262,0.255252361,161.4990234,0.46618356,mg
crop_009SOYLOPROHIBIDO.mp3,5,1987.870479,2626.028438,4123.186678,0.32291016,13258.04102,65148.74609,-180.929718,155.4664764,-20.04509163,40.41920471,-9.566161156,13.87604713,-4.824330807,4.207484722,2.005055189,-5.034045219,-9.023449898,1.780624151,-2.561925411,0.625898421,6.180482864,0.192550778,-0.261870265,-4.721166611,1.91723454,-4.934493065,132.5120192,0.701935161,mg
crop_02SeaofFate.mp3,7,2875.87244,2965.83563,5785.164341,0.449290931,28412.45703,79575.17188,-46.24789429,151.028183,-60.76139069,57.3262558,-13.91412258,23.59720039,-12.4173069,19.01375771,-7.102509499,11.39028454,-0.023715116,2.335759878,1.79033637,1.977161288,7.765530109,-2.009877205,-0.700270057,-2.675098181,6.345179081,-5.769440651,109.9567819,0.775391943,mg
crop_07TheDevil_sDen.mp3,14,4096.994265,3796.93038,8365.729086,0.464946568,30459.67188,70992.57813,-47.7507782,103.582901,-39.55651855,51.8563652,-21.27428246,29.62630081,-17.97542381,20.15671158,-12.23852634,13.43417835,-9.804238319,10.18943882,-3.037511826,4.387527466,0.701875448,-1.122888684,1.800578713,-3.595534801,4.275910378,-4.043804169,129.1992188,0.500764537,mg
crop_LosAmigosInvisiblesLaquemegustavideoyletra.mp3,2,2995.373856,3696.896094,7090.745861,0.500527561,23593.97656,65628.48438,-106.6824493,128.4337158,-13.14298248,56.23936462,-6.858767986,38.41303635,-6.015886784,15.26614666,-7.585395336,9.487883568,-6.076494694,4.869258404,1.040933371,-1.552207112,-1.822583914,-3.063749075,-1.416422963,-2.913673401,2.157492638,-1.707436085,99.38401442,0.511071514,mg
crop_038YoQuieroBailarContigo-lospakines.mp3,18,3118.636337,3177.863205,6765.295921,0.460472941,10391.8291,105562.5391,-183.7130432,151.7637024,-56.20882034,60.67882919,-20.20294571,31.66902351,-5.222518444,-2.935282469,7.579444408,-13.75107098,12.50151634,-9.085393906,6.490189075,-6.424478054,-5.75053215,-1.175140142,-6.084308624,7.754566193,-3.578550816,7.970914364,96.98275862,0.488171546,mg
crop_056LADISTANCIA.mp3,7,1677.910335,1988.672209,3333.392646,0.37319079,29962.97461,86557.30469,-107.9908371,196.6573944,-41.69223785,38.21887589,-9.389255524,7.529388905,-0.657766998,-2.27641511,7.124855042,-11.5957222,-2.044773102,-9.757396698,-3.145948648,-1.646088958,-2.530842543,0.741090119,-3.132775545,-0.381325692,-2.699771881,-1.304809451,129.1992188,0.8050252,mg
crop_011GUITARRASBLANCAS.mp3,8,2922.690322,3292.812161,6368.083959,0.441059381,25530.81641,76686.10156,-74.96794128,145.1909485,-37.64196777,52.81793213,-17.66329765,22.72604942,-9.293152809,7.970056057,-8.382496834,8.830142021,-4.993064404,5.71860218,0.505273581,3.256691933,2.557486057,0.727157891,3.87381959,0.83873415,3.126012802,0.821502507,143.5546875,0.486115852,mg
crop_180EXTASIS-CARTELDESANTA.mp3,4,3539.691855,3925.9178,7850.219454,0.58883673,36856.28516,67814.21094,-75.942276,119.4209518,-19.4108429,46.71731567,-18.22665787,39.76725006,-12.33800125,22.8552742,-6.875702858,15.07887077,-6.623896122,7.129450798,-0.1278193,4.649776936,2.822993279,1.204779625,4.05390358,-3.026233912,9.209729195,-5.086870193,120.1853198,0.466877943,mg
crop_06-Money.mp3,0,2665.283244,2978.227439,5438.939679,0.462248474,17949.14453,84550.58594,-131.1110687,143.7383881,-40.34274292,48.70203781,-3.068620682,33.11440659,-13.04636478,8.185282707,-0.457033694,7.429489136,3.031584024,0.674425662,0.336576015,3.310224771,1.012008429,-3.949144602,2.86353755,0.092212625,2.150143147,-6.902482033,132.5120192,0.541584678,mg
crop_062ELLOCO.mp3,12,2841.156613,3423.081551,6558.459245,0.445637107,19891.1543,69444.97656,-104.804306,144.5419922,-23.69296265,70.53166199,-16.76963043,31.84602356,-19.54815865,19.12226295,-8.782626152,1.986062169,-6.858948708,-2.39070034,4.031731606,-9.331619263,6.982193947,-7.85136652,1.648610353,-13.51271057,3.741981745,-5.46354723,126.0480183,0.680497947,mg
crop_07ElFunkGitano.mp3,2,2756.778253,3197.800815,5894.685997,0.480158329,22322.56836,59109.66797,-127.3647614,132.9950256,-28.99778175,40.84920502,0.374505937,28.35222244,-9.652088165,10.57554913,-3.520605564,11.88533878,-0.234089792,8.505709648,-1.371315479,0.580379307,1.01202631,-3.270338297,0.605813503,-2.642652512,4.231374264,0.557406545,132.5120192,0.303739005,mg
crop_065BOUNCEBABY(OriginalMix)-joelfletcher.mp3,7,4044.078995,3795.204781,8586.739539,0.561315536,27847.92578,77579.88281,-68.02365112,122.1890106,-55.39075851,55.79851532,-35.37742996,42.51879883,-16.51847076,17.44735146,0.913147509,7.119112968,7.329168797,-7.437517166,8.483487129,-12.04539871,9.067264557,-10.87830257,2.553976774,-8.823440552,-1.634640574,-2.299109936,127.8409091,0.535789097,mg
crop_072DÍACERO.mp3,9,3700.29818,3994.746801,8239.679238,0.474267662,24615.36719,70372.64063,-73.15518951,121.4973526,-27.123703,43.07687759,-13.29972553,30.643713,-17.91106415,17.95282555,-8.321548462,11.21514797,-9.265440941,9.92777729,-1.177972436,2.751298428,-0.052213468,2.113508463,0.031779621,1.818899035,1.431846499,-1.042423964,99.38401442,0.45502669,mg
crop_05Diosa[Remasterized2001].mp3,6,4126.663261,3880.677984,8687.55803,0.449186951,19620.50781,62948.03906,-69.71847534,109.4245987,-42.33479309,53.781353,-21.2855854,36.86534882,-22.60208321,25.78123283,-14.13928604,11.2244854,-9.938943863,8.576563835,2.098669052,2.951839924,0.736220121,-2.141357183,4.308010578,-2.939775705,3.783840418,-4.692283154,143.5546875,0.601726225,mg
crop_Impulse.mp3,2,1870.479829,2425.25994,3663.333057,0.476231486,12829.85059,102319.8516,-186.2542114,177.9442444,-35.361763,36.196064,12.11058331,12.01372528,-2.971397638,3.736631632,-6.144796371,9.370904922,-7.240375996,8.884148598,-4.898324013,6.327881813,-1.267568111,-4.676519394,0.472604752,-5.725308895,4.056760311,-4.519378185,132.5120192,0.640559716,mg
crop_07.LostKeys(BlameHofmann).mp3,2,1810.618625,2249.245035,3538.34528,0.471879303,9416.983398,96421.23438,-199.7925873,192.5474243,-49.96987152,33.95536041,15.48854446,2.310199022,-2.269972086,5.464300156,0.624881268,6.098567009,8.05178833,-3.016288996,-7.133080482,-2.617935896,-2.697503805,1.253484845,-3.732965946,-5.514331341,-2.976559401,-3.260928869,123.046875,0.795843714,mg
crop_09TheFrozenTearsofAngels.mp3,0,2551.65299,2843.965964,5252.211315,0.460275561,22503.18164,82245.625,-100.1398544,154.1659546,-44.298172,52.05374908,-8.405292511,18.73724365,-7.891717911,13.61333561,-1.708464026,5.503880024,3.727043629,-1.026213288,1.904330134,-1.655151248,4.679908752,-1.630868673,-0.94353193,-0.338941187,4.978214264,-2.995079756,135.9991776,0.761170286,mg
crop_10Esquirol.mp3,5,3195.809378,3502.164192,6804.626888,0.506178677,26165.55273,63759.69531,-65.34107971,127.9115067,-42.63187027,51.0276413,-9.557374954,32.03053284,-15.38517094,20.26650238,-7.157486916,12.2334156,-3.677654028,9.675211906,-0.71182251,3.94436717,3.804317951,-1.62528193,2.015002966,-4.215921402,4.076750278,-4.843006134,112.3471467,0.576805119,mg
crop_Ella-damasgratis.mp3,4,3337.350659,2987.948033,6960.272698,0.395608008,16060.4834,64114.67578,-103.4129562,147.1773376,-71.31311035,69.35984039,-27.79850578,24.65171432,1.494491577,-12.8673315,20.81313896,-19.23703003,15.98553658,-8.641341209,-0.42678538,7.789743423,-11.30805016,6.932493687,-13.6176939,3.251390457,-4.824514389,-8.450788498,109.9567819,0.669821508,mg
crop_012ShotMeDown(RadioEdit)-DavidGuettaFtSkylarGrey.mp3,1,2983.817231,3229.228396,6140.496583,0.507220447,28449.49023,58742.14063,-110.8567734,129.6909332,-23.44027328,38.17817307,-4.021737576,23.90003204,-6.985123634,10.61062431,1.697978258,-0.842512369,9.031392097,-6.93174696,3.406548977,-1.436978579,-1.599951506,-4.410342693,1.624678135,-3.333090782,-2.54251194,0.568856835,127.8409091,0.553471173,mg
crop_07GlobusHystericus.mp3,6,3475.961165,3537.932515,7087.962826,0.53786236,26665.98828,67827.42969,-47.54770279,129.3168945,-52.41287613,49.46495438,-19.47943306,32.54544067,-7.161806583,28.0620575,-12.10450459,10.3949213,-5.138914108,13.89696503,-0.50982517,3.220088005,-0.854999542,2.570162773,3.129608631,-6.411484241,4.957874298,-4.076016903,103.359375,0.636765987,mg
crop_032COMOYOTEAMO.mp3,9,2673.14755,2648.392103,5057.195542,0.368966341,9936.951172,108275.2422,-202.9776154,152.5290222,-62.80433273,42.72184372,-8.97280407,18.84019661,-6.958051682,7.750666142,6.456778049,0.739200711,-8.481754303,2.109145403,-0.290531278,-4.818717003,2.774292231,-1.10346055,-2.643728018,-7.823596478,-3.165569782,-9.609632492,139.6748311,0.709185696,mg
